WS_ID,Data_Readiness_Current,Productive_Eligibility,SWING_U3K_FROZEN_Member,P0_Eligible_Current,Reason
WS:XMIL:SRG.MI,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XMIL:STLAM.MI,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XMIL:STMMI.MI,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XMIL:TENR.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:TLIT.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:TPRO.MI,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XMIL:TRN.MI,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XMIL:UNPI.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XOSL:AKER.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XOSL:AKRBP.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XOSL:BAKKA.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,FAIL_LIQUIDITY
WS:XOSL:DNB.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XOSL:EQNR.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XOSL:FRO.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XOSL:GJFG.OL,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XOSL:KMAR.OL,QUARANTINE_DATA_QUALITY,False,False,NOT_COMPUTED_IN_V0_38,HISTORY_DATA_QUALITY_FAIL
WS:XOSL:KOG.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XOSL:MOWI.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_STANDARD
WS:XOSL:NHY.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XOSL:NOD.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XOSL:ORK.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XOSL:SALM.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XOSL:SB1NO.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,FAIL_LIQUIDITY
WS:XOSL:SBNOR.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,FAIL_LIQUIDITY
WS:XOSL:STB.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XOSL:SUBC.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XOSL:TEL.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_STANDARD
WS:XOSL:TGS.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,FAIL_LIQUIDITY
WS:XOSL:TOM.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,FAIL_LIQUIDITY
WS:XOSL:VAR.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XOSL:VEND.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XOSL:YAR.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_STANDARD
WS:XPAR:ABVX.PA,QUARANTINE_DATA_QUALITY,False,False,NOT_COMPUTED_IN_V0_38,HISTORY_DATA_QUALITY_FAIL
WS:XPAR:ACCP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:ADP.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:AIR.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XPAR:AIRP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:AKE.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:ALSO.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:AM.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:AMUN.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:AXAF.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:AYV.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:BIOX.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:BNPP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:BOLL.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:BOUY.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:BVI.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XPAR:CAGR.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:CAPP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:CARR.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:CVO.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:DANO.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:DAST.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:EDEN.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:ELIS.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:ENGIE.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:ENX.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XPAR:ESLX.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:EUFI.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:EXHO.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:FDJU.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:FOUG.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:GETP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:GFCP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:GTT.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:HRMS.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:IPN.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:LEGD.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:LOIM.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:LVMH.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:MICP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:NEXS.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:ORAN.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:OREP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:PERP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:PRTP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:PUBP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:RENA.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:RUBF.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:RXL.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_STANDARD
WS:XPAR:SAF.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XPAR:SASY.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:SCHN.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:SCOR.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:SESFD.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:SGEF.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:SGOB.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:SOGN.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:SOIT.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:SOPR.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:SPIE.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:STDM.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:TCFP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:TE.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XPAR:TEPRF.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:TTEF.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:URW.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_STANDARD
WS:XPAR:VIE.PA,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XPAR:VLLP.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XPAR:VLOF.PA,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XSHE:000001,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000002,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000063,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000100,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000157,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000166,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000301,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000333,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000338,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000408,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000425,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000538,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000568,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000596,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000617,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000625,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000630,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000651,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000657,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000708,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000725,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000768,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000776,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000792,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000807,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000858,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000895,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000938,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000963,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000975,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000977,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000988,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:000999,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:001280,BLOCKED_HISTORY_DATA,False,False,NOT_COMPUTED_IN_V0_38,INSUFFICIENT_HISTORY_FOR_STANDARD_U3K
WS:XSHE:001391,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,LOW_LIQUIDITY_EXCEPTION_POOL
WS:XSHE:001965,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:001979,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002001,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002027,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002028,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002049,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002050,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002074,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002142,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002179,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002202,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002230,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002236,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002241,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002304,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002311,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002352,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002353,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002371,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002384,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002415,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002422,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002460,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002463,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002466,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002475,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002493,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002532,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002558,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002594,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002600,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002602,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002625,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002648,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002709,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002714,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002736,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002837,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002916,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002920,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:002938,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:003816,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300014,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300015,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300033,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300059,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300122,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300124,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300251,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300274,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
WS:XSHE:300308,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,PASS_PREFERRED
